0 273.33934 87.119259 21727.859 -29837.8 2451.08 -32288.9 6.6921546
0.01 284.08334 8.2956598 21844.372 -29526.1 2547.42 -32073.5 20.224474
0.02 279.28251 57.840845 21701.519 -29729.6 2504.37 -32234 33.901562
0.03 273.0669 -383.71181 21888 -29441.6 2448.63 -31890.3 44.607975
0.04 274.45831 -719.86249 21911.336 -29436.4 2461.11 -31897.5 59.016717
0.05 274.84367 -765.86186 21840.519 -29137.1 2464.57 -31601.6 76.136981
0.06 263.77108 264.29675 21632.666 -29488.9 2365.28 -31854.2 85.91203
0.07 263.07252 -671.84046 21871.15 -29332.8 2359.01 -31691.8 102.33134
0.08 268.13806 -37.829449 21665.665 -29211.3 2404.44 -31615.7 117.52298
0.09 270.90746 -1354.2193 21876.794 -29066 2429.27 -31495.3 126.55669
0.1 279.36864 31.975819 21665.197 -28669.3 2505.14 -31174.5 142.79448
0.11 273.98664 -215.65689 21459.946 -28453.3 2456.88 -30910.2 158.64802
0.12 278.78878 -214.91781 21455.45 -28092.1 2499.94 -30592 181.49767
0.13 271.48792 -359.65726 21638.216 -28280.3 2434.48 -30714.8 210.67309
0.14 267.35186 670.44262 21261.981 -28234.4 2397.39 -30631.8 234.67771
0.15 269.03368 752.27908 21690.256 -28088.9 2412.47 -30501.4 258.69082
0.16 269.25662 97.355648 21476.324 -28300.3 2414.47 -30714.8 293.17534
0.17 281.30065 170.8124 21441.474 -28101.5 2522.47 -30624 319.95494
0.18 286.92884 650.63928 21421.278 -28019.2 2572.94 -30592.2 353.01682
0.19 271.51004 -1155.8064 21705.018 -28222.6 2434.67 -30657.3 386.84142
0.2 274.72014 673.44067 21427.825 -28100.6 2463.46 -30564 420.58549
0.21 268.54454 -542.61676 21760.52 -28184.5 2408.08 -30592.5 450.91003
0.22 264.74639 155.21343 21426.35 -28458.2 2374.02 -30832.2 482.40515
0.23 275.7748 457.52441 21311.307 -28237.1 2472.92 -30710.1 522.62798
0.24 274.94219 445.14233 21540.717 -28161 2465.45 -30626.5 553.97279
0.25 267.45804 602.70112 21564.791 -28317 2398.34 -30715.4 586.45352
0.26 275.89643 47.57957 21498.074 -28210.3 2474.01 -30684.3 608.85276
0.27 263.67628 -547.11392 21683.941 -28307.2 2364.43 -30671.7 647.30719
0.28 270.28447 -635.82317 21433.212 -28244.7 2423.68 -30668.4 674.36183
0.29 280.33521 -695.47526 21792.729 -28250.4 2513.81 -30764.2 706.56933
0.3 284.28648 -183.81429 21581.852 -28103.1 2549.24 -30652.3 722.43176
0.31 275.70754 -80.31903 21457.395 -28213.7 2472.31 -30686 747.80817
0.32 262.72451 37.237276 21450.033 -28335.8 2355.89 -30691.7 773.02315
0.33 296.14326 143.16639 21503.003 -28119.3 2655.56 -30774.8 794.708
0.34 277.42428 912.47628 21282.571 -28182.7 2487.71 -30670.4 819.23436
0.35 277.96113 -425.17835 21589.167 -28341.1 2492.52 -30833.7 848.86542
0.36 274.26786 375.44534 21165.899 -28369.4 2459.4 -30828.8 876.97841
0.37 275.42125 -3.7560553 21556.656 -28160.3 2469.75 -30630.1 922.03229
0.38 275.52986 720.82062 21416.169 -28090.8 2470.72 -30561.5 954.45953
0.39 288.20223 -14.920573 21470.857 -28087.1 2584.36 -30671.5 977.86113
0.4 273.34337 -245.67875 21519.394 -28413.2 2451.11 -30864.3 1001.4672
0.41 267.5127 -788.60331 21805.829 -28263.8 2398.83 -30662.6 1041.4391
0.42 277.84525 65.064984 21417.138 -28293.4 2491.48 -30784.9 1061.3062
0.43 297.05658 98.088774 21395.137 -28041.3 2663.75 -30705.1 1087.4621
0.44 268.75479 -171.16869 21462.185 -28105.3 2409.97 -30515.3 1116.6526
0.45 270.88748 -164.76493 21361.785 -28299.3 2429.09 -30728.4 1140.859
0.46 259.3039 -46.210448 21570.191 -28328.7 2325.22 -30653.9 1170.6775
0.47 270.62662 -168.9141 21474.797 -28398.1 2426.75 -30824.9 1195.7106
0.48 271.72701 -128.38444 21527.726 -28181.2 2436.62 -30617.8 1228.8565
0.49 276.12486 -8.4426896 21524.02 -28274.4 2476.06 -30750.5 1252.1938
0.5 273.33265 -260.24291 21600.152 -28175.4 2451.02 -30626.4 1288.9284
0.51 263.37841 172.88887 21511.469 -28434.7 2361.76 -30796.5 1310.1774
0.52 283.72524 765.74941 21172.065 -28085.3 2544.21 -30629.5 1309.0246
0.53 262.10039 -834.17815 21643.163 -28291.1 2350.3 -30641.4 1371.5515
0.54 274.49619 -739.02098 21514.745 -28183.6 2461.45 -30645.1 1410.8476
0.55 259.18837 -680.94156 21451.021 -28286.8 2324.18 -30611 1429.059
0.56 290.28995 -716.36616 21645.667 -28070.1 2603.08 -30673.2 1461.488
0.57 283.81086 732.40651 21446.407 -28152.4 2544.98 -30697.3 1480.9886
0.58 269.1559 83.183224 21514.495 -28161.2 2413.56 -30574.8 1523.9798
0.59 272.45778 -19.727202 21475.392 -28163.5 2443.17 -30606.6 1563.5699
0.6 266.35904 419.81963 21672.153 -28222.8 2388.48 -30611.3 1598.119
0.61 270.12415 -124.16464 21470.2 -28145.1 2422.25 -30567.3 1602.3182
0.62 276.74078 -709.09106 21508.751 -28105.3 2481.58 -30586.9 1626.8851
0.63 277.18802 -600.16055 21611.107 -28274.2 2485.59 -30759.8 1660.1706
0.64 272.85425 -1182.7875 21678.731 -28105.5 2446.73 -30552.3 1688.7114
0.65 277.22492 -899.12891 21572.612 -28307.8 2485.92 -30793.7 1708.1199
0.66 266.21467 137.65759 21456.25 -28302.4 2387.19 -30689.6 1730.3661
0.67 273.45487 -1063.4161 21588.264 -28244.6 2452.11 -30696.7 1743.9761
0.68 275.84133 -1146.3439 21742.876 -28107.6 2473.51 -30581.2 1789.0373
0.69 292.92383 308.13639 21454.532 -28151.2 2626.69 -30777.9 1798.8162
0.7 261.24449 450.04782 21429.776 -28487.9 2342.62 -30830.5 1818.2744
0.71 262.36631 1120.8162 21277.853 -28360.2 2352.68 -30712.8 1836.3681
0.72 282.48134 -999.41983 21751.977 -28070.1 2533.06 -30603.1 1879.8999
0.73 269.0105 1126.1878 21304.888 -28274.3 2412.26 -30686.5 1882.5988
0.74 279.26229 216.72752 21590.624 -28132.2 2504.19 -30636.4 1940.9547
0.75 279.42053 239.29969 21361.967 -28208.6 2505.61 -30714.2 1945.8155
0.76 268.46825 -329.34561 21575.306 -28229.9 2407.4 -30637.3 2005.8879
0.77 275.61728 -414.41139 21540.472 -28142.5 2471.5 -30614 2019.657
0.78 286.68254 -690.11545 21641.799 -27940.8 2570.73 -30511.5 2051.7518
0.79 267.11012 -303.65039 21559.214 -28272.6 2395.22 -30667.9 2050.5915
0.8 265.91306 -351.33189 21544.976 -28205.6 2384.48 -30590.1 2066.4666
0.81 271.41879 349.16753 21440.038 -28300.7 2433.86 -30734.6 2089.8707
0.82 270.79447 -35.383179 21590.219 -28430.2 2428.26 -30858.4 2122.7383
0.83 275.47694 -505.24475 21407.923 -28142.6 2470.25 -30612.9 2140.1322
0.84 264.23648 -1266.1395 21454.655 -28444.6 2369.45 -30814 2178.7479
0.85 284.56941 472.09869 21495.981 -28124 2551.78 -30675.8 2201.4171
0.86 279.58876 858.08992 21307.602 -28208.4 2507.12 -30715.6 2213.1338
0.87 275.4291 806.06246 21557.992 -28169.7 2469.82 -30639.5 2240.7815
0.88 276.25843 -177.69413 21371.657 -28202.1 2477.25 -30679.4 2267.3131
0.89 259.36427 773.2387 21359.847 -28495 2325.76 -30820.7 2299.4008
0.9 276.5933 -68.373858 21558.082 -28222.5 2480.26 -30702.7 2326.8806
0.91 284.9736 -75.878391 21623.879 -28278.8 2555.4 -30834.2 2364.3251
0.92 278.13992 -165.2616 21546.594 -28147.6 2494.12 -30641.8 2377.574
0.93 263.28268 955.78366 21414.511 -28316.8 2360.9 -30677.7 2404.7791
0.94 264.86208 10.619537 21537.297 -28198.6 2375.06 -30573.6 2450.3519
0.95 262.50116 -496.59896 21627.271 -28167.7 2353.89 -30521.6 2474.506
0.96 262.47842 494.80707 21130.185 -28389.3 2353.69 -30743 2468.3002
0.97 269.66049 -118.60493 21590.196 -28279.2 2418.09 -30697.3 2527.9627
0.98 268.27563 -754.13274 21610.916 -28249.2 2405.67 -30654.9 2568.2831
0.99 275.76666 807.00348 21460.599 -28233.4 2472.84 -30706.3 2565.1782
1 266.34129 324.43086 21512.681 -28243.8 2388.32 -30632.1 2586.8062
1.01 272.95931 -192.87034 21505.216 -28249.6 2447.67 -30697.3 2607.8508
1.02 269.47263 92.519372 21267.925 -28296.7 2416.4 -30713.1 2624.9335
1.03 279.60672 179.26961 21567.767 -28200.4 2507.28 -30707.7 2690.44
1.04 285.99592 544.13176 21439.198 -28170.2 2564.57 -30734.8 2730.0212
1.05 292.84455 579.65773 21494.936 -27938.6 2625.98 -30564.6 2738.3846
