0 270.34959 121.40126 46490.411 -63434.6 5165.48 -68600.1 10.791247
0.01 272.66642 163.57846 46554.648 -63493.5 5209.74 -68703.2 23.617919
0.02 274.30387 -563.48372 46812.099 -63104.5 5241.03 -68345.6 36.239491
0.03 276.74385 -211.91809 46483.18 -62925.9 5287.65 -68213.5 49.347041
0.04 264.39785 -846.33618 46805.629 -63332.1 5051.76 -68383.8 60.872618
0.05 279.54053 -502.25528 46613.741 -63146.8 5341.09 -68487.9 71.409082
0.06 276.85018 416.88817 46054.941 -62880.2 5289.68 -68169.9 83.6113
0.07 282.26145 -775.38151 46796.453 -63067.1 5393.07 -68460.2 94.980628
0.08 261.12678 461.85377 46424.86 -63560.1 4989.26 -68549.4 105.33298
0.09 277.41433 -749.25329 46683.846 -63357.6 5300.46 -68658.1 115.0917
0.1 269.08341 366.38018 46172.13 -63194.6 5141.28 -68335.9 127.66909
0.11 273.88068 176.65871 46182.152 -63258.9 5232.94 -68491.9 139.24844
0.12 267.00438 -357.28931 46607.805 -62941.8 5101.56 -68043.4 151.41992
0.13 269.76493 -491.07412 46498.936 -62934 5154.31 -68088.3 162.82451
0.14 283.63407 -364.11861 46627.186 -62510.8 5419.3 -67930.1 172.33979
0.15 272.16618 8.0859327 46198.237 -62495.8 5200.19 -67696 183.33886
0.16 277.79985 80.667694 46328.994 -62123 5307.83 -67430.9 192.27806
0.17 273.91477 -22.033533 46432.824 -62630.5 5233.6 -67864.1 206.52801
0.18 272.15763 230.35212 46383.761 -62947.4 5200.02 -68147.4 219.30065
0.19 264.12231 -322.82439 46502.947 -63044.1 5046.49 -68090.6 233.87924
0.2 275.01045 367.47058 46300.59 -62826.7 5254.53 -68081.3 244.82881
0.21 278.40448 -114.36475 46470.441 -63009.6 5319.38 -68329 254.80366
0.22 279.92247 12.711084 46603.753 -63039.5 5348.38 -68387.9 266.53658
0.23 269.93986 -667.04836 46603.545 -63009.9 5157.65 -68167.6 276.90613
0.24 268.20686 -301.30556 46630.361 -63192.6 5124.54 -68317.2 291.14577
0.25 281.20551 702.6893 46191.667 -63356.3 5372.9 -68729.2 300.14412
0.26 264.09759 -949.86839 46709.672 -63466.5 5046.02 -68512.5 309.89209
0.27 266.24386 -1.9742924 46288.704 -63602.6 5087.03 -68689.6 314.12841
0.28 277.26775 381.99095 46459.16 -63512.2 5297.66 -68809.8 322.67807
0.29 278.98702 -391.63692 46746.485 -63032.1 5330.51 -68362.6 331.80872
0.3 264.93948 -576.85045 46858.174 -63564.2 5062.11 -68626.3 338.71748
0.31 263.63777 5.835283 46426.258 -63382.3 5037.24 -68419.6 343.60787
0.32 267.4903 268.44255 46488.22 -63859.7 5110.85 -68970.5 356.74288
0.33 276.60853 -56.74975 46538.161 -63338.3 5285.06 -68623.3 366.83924
0.34 267.7679 -7.6248074 46609.591 -63547.9 5116.15 -68664.1 378.69555
0.35 279.6748 9.554745 46463.482 -63476.3 5343.65 -68819.9 382.43826
0.36 267.58488 147.88708 46510.317 -63307.1 5112.65 -68419.7 389.55532
0.37 277.66304 -213.74746 46729.945 -63490.6 5305.21 -68795.8 400.0267
0.38 281.48197 -93.556551 46728.605 -63274.8 5378.18 -68653 411.60023
0.39 279.11037 755.57779 46146.251 -63893.5 5332.87 -69226.4 418.36249
0.4 273.95591 -443.56824 46773.99 -63849.4 5234.38 -69083.8 431.05867
0.41 278.05998 281.88503 46659.262 -63192.8 5312.8 -68505.6 437.57266
0.42 273.19632 71.621037 46329.804 -64004.4 5219.87 -69224.3 443.44882
0.43 269.05794 370.42178 46599.813 -63563.2 5140.8 -68704 455.95045
0.44 272.05789 127.69129 46424.774 -63798.4 5198.12 -68996.5 465.20341
0.45 273.14743 -684.89093 46676.741 -63694 5218.93 -68913 473.63971
0.46 284.12726 130.72626 46376.77 -63059.5 5428.72 -68488.2 481.25949
0.47 273.17008 -236.03781 46392.729 -63502.3 5219.37 -68721.6 491.24046
0.48 273.19389 459.60258 45968.307 -62978.2 5219.82 -68198 498.23159
0.49 267.4662 -338.20105 46469.967 -63322 5110.39 -68432.4 511.52457
0.5 276.67259 -42.882916 46471.816 -62959.2 5286.29 -68245.5 522.00383
0.51 263.95896 -382.79334 46512.146 -63327 5043.37 -68370.4 532.05348
0.52 278.28686 -202.36286 46759.913 -62897.3 5317.13 -68214.4 545.27829
0.53 264.47954 60.570794 46447.714 -63208.7 5053.32 -68262 551.77236
0.54 274.06316 -427.21049 46525.772 -63040.4 5236.43 -68276.8 557.13914
0.55 268.36573 -133.97656 46423.794 -63060.6 5127.57 -68188.2 563.69256
0.56 265.04955 469.25134 46078.068 -63033.7 5064.21 -68097.9 573.40723
0.57 268.25885 44.367148 46398.268 -62882.9 5125.53 -68008.5 588.82378
0.58 263.34442 -391.02779 46459.544 -62828.1 5031.63 -67859.7 599.48604
