0 271.25823 406.86855 46483.463 -63560.4 5176.07 -68736.5 11.16325
0.01 267.45759 -980.1246 46811.344 -63711 5103.55 -68814.5 23.119886
0.02 268.85941 -279.4566 46252.796 -63281.7 5130.3 -68412 33.644957
0.03 268.41012 -281.19842 46749.01 -63279.3 5121.73 -68401 46.759195
0.04 268.20279 -43.843247 46474.03 -63690.2 5117.77 -68808 56.257025
0.05 267.09043 -22.127909 46346.422 -63487.5 5096.54 -68584.1 64.20957
0.06 262.20548 8.0382796 46543.434 -63891.1 5003.33 -68894.4 74.245952
0.07 257.43506 0.11871295 46356.383 -63534.4 4912.3 -68446.7 83.821305
0.08 265.66459 19.512195 46234.851 -63175.7 5069.34 -68245 94.865584
0.09 267.04402 -229.61363 46358.326 -63268 5095.66 -68363.7 106.19146
0.1 266.46818 312.07423 46100.876 -63532.5 5084.67 -68617.1 116.46787
0.11 275.58052 -322.349 46391.938 -63065.6 5258.55 -68324.2 125.75469
0.12 269.45956 -220.12701 46565.601 -63371.4 5141.75 -68513.1 139.58806
0.13 261.67618 -90.501477 46645.744 -63754.6 4993.23 -68747.8 146.93764
0.14 275.64226 608.68438 46356.289 -63199.1 5259.73 -68458.9 155.30696
0.15 268.39655 -188.05043 46600.709 -63479.1 5121.47 -68600.5 166.41829
0.16 279.17848 -82.12612 46421.296 -63177.9 5327.2 -68505.1 177.31104
0.17 269.7602 457.70095 46193.147 -63836.2 5147.49 -68983.7 182.59208
0.18 274.66202 260.26656 46299.662 -63678.8 5241.02 -68919.8 191.22364
0.19 265.70931 -526.18614 47025.114 -63675.2 5070.19 -68745.4 200.55635
0.2 262.91589 -484.90665 46543.803 -63678.6 5016.89 -68695.5 209.84539
0.21 267.95837 509.28115 45907.79 -63664.2 5113.11 -68777.3 216.45943
0.22 275.21536 -92.92875 46217.614 -63440.5 5251.58 -68692.1 227.89189
0.23 277.43182 -64.425876 46296.898 -63170.3 5293.88 -68464.2 233.71916
0.24 271.74249 -168.83663 46408.604 -62657.9 5185.31 -67843.2 247.53218
0.25 262.76764 -566.41472 46443.548 -63133.3 5014.06 -68147.4 257.73162
0.26 267.40745 -230.70089 46703.214 -62898.5 5102.59 -68001.1 265.55023
0.27 277.14887 -245.34336 46601.267 -62959.2 5288.48 -68247.7 275.03656
0.28 264.0786 94.955876 46372.861 -63366.2 5039.07 -68405.3 283.51633
0.29 275.25649 336.96594 46254.725 -63119.5 5252.37 -68371.9 292.0165
0.3 264.45931 210.2132 46441.731 -63361.1 5046.34 -68407.4 302.22044
0.31 274.76601 684.23438 46088.093 -62905.3 5243.01 -68148.3 314.91362
0.32 271.35587 83.917065 46191.361 -62875.1 5177.94 -68053.1 326.81551
0.33 265.5437 953.8437 46023.424 -63324.8 5067.03 -68391.8 334.10943
0.34 269.77229 -311.98372 46244.109 -63196.4 5147.72 -68344.2 343.92575
0.35 273.47319 -40.18075 46265.47 -63704.2 5218.34 -68922.5 352.47657
0.36 270.88539 437.36699 46016.548 -63700.1 5168.96 -68869 360.03786
0.37 258.35474 -228.26799 46270.7 -64198.9 4929.85 -69128.7 371.48863
0.38 273.28288 153.48171 46200.243 -63839.3 5214.71 -69054 380.5407
0.39 262.69503 201.20663 46429.51 -63673.2 5012.67 -68685.9 391.84675
0.4 271.68095 307.13998 46453.001 -64121.7 5184.14 -69305.9 397.67333
0.41 273.87845 6.9297417 46597.714 -63938.4 5226.07 -69164.5 406.08583
0.42 264.70234 -108.04742 46562.457 -64290.8 5050.97 -69341.7 415.24104
0.43 263.19139 686.82722 46396.863 -64565.1 5022.14 -69587.3 421.98094
0.44 267.48579 -817.41543 46870.274 -64017.1 5104.09 -69121.2 431.06516
0.45 260.74702 -192.23763 46806.012 -64197.1 4975.5 -69172.6 439.12754
0.46 271.10952 245.25764 46353.623 -63753.8 5173.23 -68927 442.22537
0.47 271.94868 110.81824 46286.395 -63875.6 5189.25 -69064.8 447.65352
0.48 267.84612 239.50703 46532.302 -64301.5 5110.96 -69412.5 454.10251
0.49 266.34551 -327.64853 46861.558 -64096.3 5082.33 -69178.7 463.37796
0.5 268.41374 373.95767 46336.835 -64117.5 5121.79 -69239.3 463.81769
0.51 274.45632 212.84243 46441.833 -64141.3 5237.1 -69378.4 471.67763
0.52 270.83015 -308.12298 46627.023 -64194 5167.9 -69361.9 483.1954
0.53 263.66232 -75.163116 46508.618 -64519.1 5031.13 -69550.2 486.78006
0.54 266.33811 -46.923356 46573.059 -64636.4 5082.19 -69718.6 495.37884
0.55 277.05817 143.8263 46473.177 -64257.3 5286.75 -69544.1 499.88849
0.56 269.60403 391.52796 46321.102 -64081.1 5144.51 -69225.6 505.89535
0.57 268.12681 -230.98874 46547.722 -64229.2 5116.32 -69345.5 514.9659
0.58 283.78043 469.33215 46333.912 -64118.7 5415.02 -69533.7 515.13483
0.59 263.56052 76.891917 46659.27 -64757.5 5029.19 -69786.6 518.0263
0.6 277.05157 -55.111619 46520.733 -64336.3 5286.62 -69622.9 519.00534
0.61 267.48391 -17.249159 46426.754 -64524.2 5104.05 -69628.3 527.01727
0.62 268.03814 569.57523 46328.207 -64224.6 5114.63 -69339.2 534.72832
0.63 266.5028 -177.49885 46463.628 -64442.9 5085.33 -69528.3 539.54638
0.64 267.46063 -22.096638 46503.04 -64756.6 5103.61 -69860.2 546.29604
0.65 269.25141 -360.10429 46754.877 -64362.4 5137.78 -69500.2 554.42514
