







4503.75
7463.97820682622

0.0334942028329291



     880    6660.3406    214.36823   -2515.9641   -17198.253    10.172352 
     890    6608.0701    212.68586   -2514.2916   -9224.4526    10.170042 
     900    6676.7463    214.89626   -2516.5028    1958.0241    10.151889 
     910    6949.7403    223.68279   -2525.2838    12519.407    10.140101 
     920    7439.0404    239.43129   -2541.0502    6869.6613    10.148982 
     930    7475.0816     240.5913   -2542.2102    -3722.511    10.171662 
     940    7039.9959    226.58773   -2528.1804   -1216.2256    10.196266 
     950    6886.1347    221.63559   -2523.2372    162.86983    10.218362 
     960    6772.0281    217.96298   -2519.5721   -3232.4479    10.237944 
     970    6544.5245     210.6406   -2512.2288   -5530.8159    10.257131 
     980    6828.5675    219.78274   -2521.3883   -10586.377    10.284151 
     990    6959.3642    223.99254   -2525.6162   -8099.9849    10.327583 
    1000    6438.0723    207.21435   -2508.8021    5902.3242    10.376978 
    1010    6451.0984    207.63361   -2509.2368    22525.607    10.416137 
    1020    6687.9466    215.25675   -2516.8538    26994.802    10.439241 
    1030    7070.4913    227.56925    -2529.186    21710.272    10.442097 
    1040    6948.7184    223.64989   -2525.2541     23587.18    10.425476 
    1050     6766.748    217.79304   -2519.3857     18096.36    10.400465 
    1060     7034.534    226.41194   -2528.0174    3569.5155    10.382715 
    1070    7280.3924    234.32508    -2535.928    -1007.041     10.38525 
    1080    7477.1138    240.65671   -2542.2724   -5678.5473    10.417193 
    1090    7247.6639    233.27169   -2534.8834    -7513.638    10.485509 
    1100    6757.6119    217.49898    -2519.092   -275.13619    10.576857 
    1110    6761.6073    217.62758     -2519.23    1448.6989    10.669026 
    1120    7032.5575    226.34832   -2527.9561    6065.1256    10.758661 
    1130    7053.0524    227.00796   -2528.6198    15516.425     10.85243 
    1140    6726.5773    216.50011   -2518.0926     20105.76    10.954655 
    1150    6696.7191     215.5391   -2517.1301    14491.605    11.067736 
    1160    7054.6716    227.06008   -2528.6712    13172.476    11.192568 
    1170    7020.7611    225.96864   -2527.5812    19433.658     11.32756 
    1180    6658.8821    214.32129   -2515.9036    22579.559    11.463384 
    1190     6985.943      224.848   -2526.4541     11864.33    11.592774 
    1200    7099.0298    228.48778   -2530.1051   -3179.3335    11.724539 
    1210    6523.2407    209.95556   -2511.5421    469.03689    11.862717 
    1220    6471.7151    208.29717   -2509.8861    7345.8469     11.99705 
    1230    7072.6309    227.63812   -2529.2464   -3615.0246     12.12262 
    1240    7365.5142    237.06479   -2538.6932   -4361.0614    12.240867 
    1250    6792.2039    218.61235   -2520.1977    3789.9064     12.34514 
    1260    6752.6469    217.33918   -2518.9394    2031.7478    12.433046 
    1270    6885.2525     221.6072   -2523.2233    3009.2224    12.524166 
    1280    6548.8861    210.78098   -2512.3792    15038.053    12.628789 
    1290     6394.728    205.81928   -2507.4051    21416.219    12.733008 
    1300    6930.4762    223.06276   -2524.6767    18358.378    12.825921 
    1310    7148.5579    230.08189   -2531.6984     9264.662    12.923009 
    1320    6920.4851    222.74118   -2524.3342   -2092.1181    13.033047 
    1330    7115.0227    229.00253   -2530.6068   -6589.5788    13.155934 
    1340     7422.402    238.89577   -2540.5131   -122.75966    13.292682 
    1350    7269.3282    233.96897   -2535.5853     18610.47     13.43522 
    1360    6903.0476    222.17994   -2523.7686    34244.939     13.57849 
    1370    7109.8641    228.83649   -2530.4524     38238.82    13.730452 
    1380    6939.1969    223.34344   -2524.9505    36555.516    13.894936 
    1390    6748.6018    217.20899   -2518.8077    23756.557    14.046232 
    1400    6783.4261    218.32984   -2519.9491    6007.5831    14.161892 
    1410    6454.3359    207.73781   -2509.3263      11104.9    14.246614 
    1420    6700.7713    215.66952   -2517.2707    7259.3994    14.303824 
    1430    7088.0546    228.13454   -2529.7491   -4842.3983     14.35041 
    1440    6915.7736    222.58954   -2524.1955   -6385.5566    14.415211 
    1450    6564.8093    211.29348   -2512.8819   -10110.921    14.521853 
    1460    6601.3414    212.46929   -2514.0785   -20107.117    14.673132 
    1470    6575.1553    211.62648   -2513.2206   -30376.459    14.838526 
    1480    6741.9998     216.9965    -2518.601    -30588.53    14.976481 
    1490    6838.7806    220.11146   -2521.7151   -23099.057    15.067843 
    1500      7011.96    225.68537   -2527.2924   -13776.866    15.121512 
    1510    7090.4055     228.2102   -2529.8298    2437.5888    15.162796 
    1520    6698.9645    215.61137   -2517.2156    17744.835    15.213308 
    1530    6466.2695     208.1219   -2509.7212     24286.99    15.279044 
    1540    6623.7188    213.18953   -2514.7955    11965.022    15.351111 
    1550     6834.013    219.95801   -2521.5729    1597.7793    15.420845 
    1560     6706.773    215.86269   -2517.4667   -3827.2669    15.483353 
    1570    6659.6536    214.34612   -2515.9383   -7535.5164    15.528713 
    1580    6993.2445      225.083   -2526.6981   -11852.506    15.562196 
    1590    6857.2535    220.70603   -2522.3119   -7189.6466    15.608868 
    1600    6763.7247    217.69573   -2519.2731    750.27613    15.682691 
    1610    7563.7855    243.44631   -2545.0738    4971.7194    15.774468 
    1620    7598.7971    244.57318   -2546.1977    9352.8197    15.857233 
    1630    6880.8092    221.46418   -2523.0515    24505.373     15.91159 
    1640    6718.9634    216.25505   -2517.8538    29735.444    15.936441 
    1650     6881.471    221.48549   -2523.0883    19171.438    15.952515 
    1660    7047.5662    226.83139   -2528.4441    100.06108    15.980968 
    1670    6909.7447     222.3955   -2524.0031   -5673.9517    16.034124 
    1680    6687.0175    215.22685   -2516.8283    6812.5627    16.115225 
    1690    6815.5819    219.36479   -2520.9709    20047.741    16.210904 
    1700    7092.6082     228.2811   -2529.9114    26915.316    16.299454 
    1710    6644.0177    213.84286   -2515.4452    28110.417    16.369376 
    1720    6496.9764    209.11023   -2510.6946    29493.408    16.411926 
    1730    7178.3236    231.03992   -2532.6687    14910.366    16.428539 
    1740    7056.5145     227.1194   -2528.7318    15242.744    16.441324 
    1750    6668.0669    214.61691   -2516.2025    21007.271    16.464052 
    1760    7037.9258     226.5211   -2528.1319    2371.1657    16.507954 
    1770    7291.7293    234.68997   -2536.3113   -10442.456    16.579663 
    1780    6954.2998    223.82954   -2525.4306   -5520.0252    16.663594 
    1790    6825.5916    219.68696   -2521.2834    136.81917    16.732777 
    1800    7137.5697    229.72822   -2531.3413    2199.7081    16.773839 
    1810    7131.1403    229.52129   -2531.1323     8534.968     16.79992 
    1820    6881.9454    221.50075   -2523.1014     18004.69    16.828155 
    1830    6862.2298    220.86619   -2522.4736    17361.936    16.860592 
    1840    6787.3987     218.4577   -2520.0681    17579.108    16.897858 
    1850     6625.968    213.26192   -2514.8607    24444.265    16.945264 
    1860     6768.595    217.85248   -2519.4553    20303.912     16.99507 
    1870    6927.5934    222.96997   -2524.5857    3613.4283    17.038457 
    1880    6722.2273     216.3601   -2517.9487   -13888.617    17.073438 
    1890    7038.1056    226.52689   -2528.1372   -26841.642     17.10053 
    1900    7152.1144    230.19635    -2531.824   -15716.711    17.128161 
    1910    6640.6938    213.73588   -2515.3162    11348.751    17.161481 
    1920    6918.8286    222.68787   -2524.2917    10828.948     17.20976 
    1930    7294.9159    234.79253   -2536.3993   -2695.0208    17.288612 
    1940     7341.253    236.28393   -2537.8947   -3941.2778    17.398216 
    1950    7153.9395     230.2551   -2531.8496   -787.36943    17.529443 
    1960    7155.7868    230.31455   -2531.9368    2496.2198     17.66587 
    1970    6725.5351    216.46657   -2518.0561    16913.832    17.798309 
    1980    6733.9122    216.73619   -2518.3375    24880.281     17.91986 
    1990    6959.6928    224.00311   -2525.6055    27482.628    18.025951 
    2000    7233.6512    232.82068    -2534.429    25265.413     18.11272 
    2010    7299.1887    234.93005   -2536.5506    29628.947    18.186107 
    2020    6912.9895    222.49993    -2524.096     47109.69    18.260363 
    2030      7036.25    226.46717   -2528.0702    51028.642     18.33651 
    2040    7440.3534    239.47355   -2541.1005    34285.121    18.414607 
    2050    7128.4393    229.43435   -2531.0441    25002.911    18.502577 
    2060    6611.5496    212.79785    -2514.387    32444.672    18.591277 
    2070    6758.9544    217.54219   -2519.1496    27879.272    18.668512 
    2080    6857.3318    220.70855   -2522.3289    15846.578    18.736786 
    2090    6464.5583    208.06682   -2509.6532     14655.43    18.793057 
    2100    6613.4797    212.85998    -2514.463    5169.1967     18.83806 
    2110    6832.5237    219.91008   -2521.5181     204.2717     18.88715 
    2120    6772.8181    217.98841   -2519.5967    9288.5613    18.941347 
    2130    6721.4769    216.33595   -2517.9293     4228.655    19.003034 
    2140    7011.6284     225.6747   -2527.3019   -4820.2167    19.077218 
    2150    6635.1587    213.55773   -2515.1565     5815.059    19.160429 
    2160     6510.083    209.53207   -2511.1221    5331.3625    19.231955 
    2170    6844.6081    220.29902    -2521.921    6325.6634     19.27605 
    2180    6696.3912    215.52855   -2517.1103    9554.8116    19.298821 
    2190    7043.4659    226.69942   -2528.3148    10400.753    19.317306 
    2200     7066.161    227.42988   -2529.0445    20253.809    19.356435 
    2210    6755.9289    217.44482   -2519.0475    28896.617    19.429707 
    2220    6614.1296    212.88089   -2514.4841    33747.998    19.530138 
    2230    6722.2623    216.36123   -2517.9641    26063.024     19.63177 
    2240    7017.4795    225.86302   -2527.4659    13210.528    19.719975 
    2250    7330.0432    235.92313   -2537.5365    12727.245    19.802748 
    2260     7244.379    233.16596    -2534.782    18868.475    19.894971 
    2270    6856.1697    220.67114   -2522.2581    26110.433    20.001195 
    2280    7099.0964    228.48993   -2530.0998    29935.309    20.110359 
    2290    7253.8992    233.47238   -2535.0881    27035.701    20.208352 
    2300    7057.0845    227.13774   -2528.7388    16624.514    20.267438 
    2310    7020.8695    225.97213   -2527.5886   -1650.4172    20.268744 
    2320    6839.9099    220.14781   -2521.7429   -13729.322    20.232914 
    2330     6918.928    222.69107   -2524.3031     -13222.1    20.201231 
    2340    6802.7445    218.95161   -2520.5538    -10159.94    20.204025 
    2350    6747.5824    217.17618   -2518.7706   -9768.7538    20.246798 
    2360    6958.7371    223.97235   -2525.5849   -903.41582    20.322633 
    2370    6861.0282    220.82752    -2522.435    18060.447    20.414627 
    2380    6662.6921    214.44392    -2516.042    19188.788    20.502059 
    2390    6830.1823    219.83472   -2521.4387    34.317959    20.579061 
    2400    7106.7113    228.73502   -2530.3524   -14989.833    20.656536 
    2410    6993.0018    225.07519   -2526.6734   -13453.005    20.748835 
    2420    7063.3732    227.34015   -2528.9427    -5713.212    20.857863 
    2430    7264.1954    233.80377   -2535.4173   -682.47186    20.959158 
    2440      7421.73    238.87414   -2540.4761     9448.236    21.030076 
    2450    7797.7507    250.97666   -2552.6052    7545.3735    21.072252 
    2460    7487.7526    240.99913   -2542.6173    13321.148    21.110138 
    2470    6955.9338    223.88213   -2525.4794    12847.945    21.173817 
    2480    6939.3642    223.34882   -2524.9595    13233.828    21.286975 
    2490    7013.2826    225.72795   -2527.3273    26487.041    21.453341 
    2500    7341.9704    236.30701   -2537.9283    28223.855    21.647572 
    2510    7366.3778    237.09259   -2538.7043    29398.068     21.83052 
    2520    7331.4387    235.96804   -2537.5805     26380.06    21.982293 
    2530    7218.2399    232.32465   -2533.9377    11324.129    22.120495 
    2540    6954.8054    223.84581   -2525.4449   -2792.2753     22.26653 
    2550    7057.3273    227.14556   -2528.7567   -3388.3067     22.40288 
    2560    7146.5417    230.01699   -2531.6398     9559.038    22.515828 
    2570    6775.4422    218.07287   -2519.6775     17723.06    22.604488 
    2580    6585.7224    211.96659   -2513.5706    24918.855    22.670188 
    2590    6682.2648    215.07388   -2516.6974    21025.145    22.732461 
    2600     6632.452    213.47061   -2515.0693    16839.507    22.807139 
    2610    6910.8898    222.43235   -2524.0555    11261.615    22.888895 
    2620    6830.3911    219.84144   -2521.4459     4737.849    22.950815 
    2630    6803.4457    218.97418   -2520.5793    2399.5536    22.964131 
    2640    6948.0822    223.62942    -2525.236    8050.3529    22.929073 
    2650    7052.4707    226.98924   -2528.6089    14686.067    22.875661 
    2660    6784.8884     218.3769   -2519.9797    23255.286    22.836019 
    2670    6769.5038    217.88173   -2519.4818    29746.483    22.823325 
    2680     7152.878    230.22093   -2531.8468    31640.368    22.836935 
    2690    7052.2455      226.982   -2528.5993    37886.254    22.871914 
    2700    6788.9594    218.50793   -2520.1001     35018.13    22.918603 
    2710    7113.7295     228.9609   -2530.5798     8089.585    22.983915 
    2720    7098.0224    228.45536   -2530.0725   -6619.4246     23.09804 
    2730     6655.502     214.2125   -2515.8052     2853.895    23.268063 
    2740    6673.5763    214.79423   -2516.3952    7007.1097    23.467285 
    2750    6999.1803    225.27405   -2526.8842    1674.2287    23.669458 
    2760    7099.5439    228.50433   -2530.1163   -11921.113     23.85608 
    2770    6834.2426     219.9654   -2521.5691   -18357.891    24.021105 
    2780     6579.096    211.75331   -2513.3483   -18244.209    24.160323 
    2790    6628.8178    213.35365   -2514.9531   -22166.364     24.26634 
    2800    6806.7811    219.08153   -2520.6885   -21247.865    24.347297 
    2810    6818.7076     219.4654   -2521.0714   -12303.556    24.431205 
    2820    6746.6765    217.14702   -2518.7462   -12080.792    24.539075 
    2830    6767.8553    217.82868   -2519.4393   -18096.212    24.673745 
    2840    6573.8026    211.58294   -2513.1797    -24817.36    24.820425 
    2850    6488.0347    208.82243    -2510.422   -36515.309    24.944203 
    2860    6533.1353    210.27403   -2511.8722   -27877.001    25.024704 
    2870    6740.8347      216.959   -2518.5634   -2892.3806    25.059612 
    2880    6985.4978    224.83367   -2526.4473    9560.0196    25.044236 
    2890    6883.0744    221.53709   -2523.1574    11657.774    24.993492 
    2900    6475.7144     208.4259   -2510.0031    13724.976    24.957834 
    2910    7129.0568    229.45423    -2531.074   -1156.7027    24.981461 
    2920     7427.778     239.0688   -2540.6937   -11564.868    25.076496 
    2930    6898.4771    222.03284   -2523.6214   -5833.7602    25.202579 
    2940    7014.3671    225.76285     -2527.37   -12514.713     25.29996 
    2950    7155.1365    230.29362   -2531.9148   -18040.946    25.359922 
    2960    6607.4091    212.66459   -2514.2591   -3216.4455    25.409741 
    2970    6436.6921    207.16993   -2508.7693    7204.8305    25.459504 
    2980    6659.7997    214.35082   -2515.9553    4116.9005    25.485749 
    2990    6869.6787    221.10594    -2522.715   -8196.4351    25.476024 
    3000    6733.4251    216.72051   -2518.3269   -23853.828    25.464645 
    3010    6391.4675    205.71434   -2507.3029   -26368.384     25.48241 
    3020    6546.0503    210.68971   -2512.2784   -27129.996     25.52303 
    3030    7084.0566    228.00586   -2529.6223    -33227.95    25.570154 
    3040    6872.2865    221.18988    -2522.806   -29943.711     25.61427 
    3050    6110.4994    196.67117   -2498.2477    -19508.58    25.654327 
    3060    6277.1719    202.03565   -2503.6391   -21109.285    25.702515 
    3070    6570.7261    211.48392    -2513.094   -19379.046    25.783137 
    3080    6604.1016    212.55814   -2514.1473   -16982.673    25.889614 
    3090    6881.6141    221.49009   -2523.1038   -16304.076    25.992821 
    3100    6677.8701    214.93243   -2516.5292   -13410.472    26.084897 
    3110    6474.9353    208.40082   -2509.9859   -17854.056     26.17662 
    3120    6769.0225    217.86624   -2519.4708   -23856.549    26.268398 
    3130    6850.6851    220.49462   -2522.1111   -27622.123    26.345865 
    3140    6384.5379    205.49131   -2507.0747   -25803.764    26.391789 
    3150    6507.9551    209.46358   -2511.0545   -23456.194    26.394027 
    3160    7035.6617    226.44823   -2528.0529   -19838.922    26.374708 
    3170    7210.5631    232.07757   -2533.6901   -14107.592    26.371631 
    3180    6787.4791    218.46028   -2520.0511   -6536.4541    26.390602 
    3190    6619.3164    213.04783   -2514.6402   -2670.5784    26.407965 
    3200    6811.0539    219.21906   -2520.8193   -8884.9209    26.410157 
    3210    6924.5668    222.87256   -2524.4797   -13187.737    26.401309 
    3220     6762.171    217.64572   -2519.2532   -4325.5155    26.399672 
    3230    6422.6261    206.71721   -2508.3026    9578.4276    26.429184 
    3240    6669.2914    214.65632   -2516.2618    10133.142    26.494218 
    3250    6904.0925    222.21358   -2523.8299    9896.6056    26.578764 
    3260    6731.5489    216.66012   -2518.2533    11528.098    26.662796 
    3270    6787.9423    218.47519    -2520.086    16649.063    26.731205 
    3280    6597.6787    212.35141   -2513.9435    22313.854    26.775332 
    3290    6722.2099    216.35954   -2517.9505    18781.492    26.791078 
    3300     7113.891     228.9661   -2530.5842    10331.064     26.80063 
    3310    6960.0334    224.01408   -2525.6127    15362.285    26.849393 
    3320    6928.3663    222.99485   -2524.5935    28167.387    26.955174 
    3330    7153.5849    230.24368   -2531.8542     25640.09    27.098392 
    3340    7189.1573    231.38861   -2532.9938    8150.1655    27.246082 
    3350    6902.2752    222.15508   -2523.7667   -7056.4225    27.378959 
    3360    6455.5815     207.7779   -2509.3612   -7620.5584    27.519503 
    3370     6746.838    217.15222   -2518.7593    -13875.37    27.691639 
    3380    6986.8213    224.87627   -2526.4884   -15963.982     27.87644 
    3390    6872.9733    221.21198   -2522.8102    940.64176    28.052607 
    3400    6909.3601    222.38312    -2523.987    15160.223    28.199176 
    3410    6939.7693    223.36186   -2524.9754    19039.168    28.288017 
    3420    6770.6302    217.91799   -2519.5177    13366.205    28.323002 
    3430    6885.4627    221.61396    -2523.227    6486.9317    28.341422 
    3440    6760.2954    217.58535    -2519.195    9772.7825    28.387949 
    3450      6550.78    210.84194   -2512.4283    16855.346    28.472115 
    3460    7152.6884    230.21483   -2531.8293    3478.3108    28.552317 
    3470    7454.2536    239.92094   -2541.5488   -9642.1722    28.610734 
    3480    6968.6887    224.29265   -2525.8944   -3204.7038    28.675921 
    3490    6776.9186    218.12039   -2519.7262    6125.5553    28.767973 
    3500    6890.5309    221.77708   -2523.3833    7539.1542    28.882865 
    3510    7237.8578    232.95607   -2534.5723    9281.4136    28.994551 
    3520    7397.6735    238.09986   -2539.7194    7992.0282    29.099527 
    3530    7077.5039    227.79496   -2529.4001    3493.1954    29.204857 
    3540    6804.9691    219.02321   -2520.6224   -675.11004    29.292973 
    3550    6792.8286    218.63246   -2520.2444    18928.631    29.344906 
    3560    6821.6945    219.56153   -2521.1579    36801.805    29.361595 
    3570    7204.3604    231.87793   -2533.4975    36438.629    29.360447 
    3580    7296.6644    234.84881   -2536.4518    29321.762    29.386141 
    3590     7333.008    236.01855   -2537.6362    15720.124    29.471919 
    3600    7094.1315    228.33013   -2529.9268    6098.4459    29.616326 
    3610    7133.9628    229.61213   -2531.2252    586.92827    29.781675 
    3620    7006.4834    225.50911   -2527.1103    7551.4217    29.917507 
    3630    6985.5554    224.83552   -2526.4372    15350.483    29.988116 
    3640    7027.9731    226.20077   -2527.8166    22717.486    30.000844 
    3650    6678.1574    214.94168   -2516.5332    23665.821     29.99665 
    3660     6646.516    213.92328   -2515.5201    9748.0786    30.016081 
    3670    6748.6595    217.21084   -2518.8099    1985.7458     30.07615 
    3680    6870.2329    221.12378   -2522.7231    6434.9714    30.154355 
    3690    7009.0283    225.59102   -2527.1974     10675.22    30.212123 
    3700    7038.2602    226.53187   -2528.1323    12370.223    30.235088 
    3710    7130.5905    229.50359   -2531.1165    21106.379    30.236649 
    3720    7005.5558    225.47925   -2527.0759    29070.938    30.238609 
    3730    7064.8099    227.38639   -2528.9958    33233.527    30.250254 
    3740    6998.2587    225.24439   -2526.8485    41858.565    30.279449 
    3750    6967.2807    224.24734   -2525.8412    30156.858    30.325578 
    3760    7281.5338    234.36182   -2535.9802    12279.272    30.356295 
    3770    7155.4112    230.30246   -2531.9149    13835.607    30.339143 
    3780    6859.8508    220.78962   -2522.3891    12313.376    30.285262 
    3790    6865.4691    220.97045   -2522.5854    7670.0645    30.247076 
    3800    6740.1612    216.93732   -2518.5401    19541.912    30.270827 
    3810    6873.8619    221.24058   -2522.8526    31451.412    30.370746 
    3820    6969.2127    224.30952    -2525.932    45049.672    30.544651 
    3830    6652.0576    214.10163     -2515.71    59297.134    30.762579 
    3840    6480.2903    208.57317   -2510.1732    52685.394     30.95531 
    3850     6823.434    219.61752   -2521.2237     30711.35    31.056621 
    3860    7277.4751    234.23119   -2535.8493    14658.844      31.0587 
    3870    7168.7918    230.73313   -2532.3504    10954.124    31.020042 
    3880    6613.8936     212.8733   -2514.4676    16347.113    31.023447 
    3890    6535.1901    210.34017   -2511.9353    29730.008    31.122071 
    3900    6837.0146    220.05462   -2521.6715    39189.871    31.294992 
    3910    6858.6107    220.74971   -2522.3481    33778.998    31.479586 
    3920      7184.89    231.25126   -2532.8626    16463.833    31.633179 
    3930    7268.8094    233.95227   -2535.5771    9258.9798    31.751932 
    3940    6744.4638     217.0758   -2518.6637    24162.608    31.840296 
    3950    6838.5386    220.10367   -2521.7109    34310.463    31.883753 
    3960    6959.9392    224.01105   -2525.6267    37933.081    31.887362 
    3970    6819.2913    219.48418   -2521.0757    30273.946    31.877986 
    3980    7129.2832    229.46151   -2531.0852    15596.217    31.875946 
    3990    6884.3094    221.57684   -2523.1864    11337.786    31.911043 
    4000    6570.6942    211.48289   -2513.0665    14509.848     31.99381 
    4010    7132.5001    229.56505   -2531.1805    9431.0775    32.089233 
    4020    7289.1251    234.60615    -2536.237    7145.7933     32.16177 
    4030    6702.6128     215.7288   -2517.3073    11418.436    32.204529 
    4040    6950.2065    223.69779   -2525.3105    19149.225    32.223792 
    4050    7061.0995    227.26697    -2528.881    31978.366    32.232934 
    4060    6765.5408    217.75418   -2519.3553    40382.754    32.234999 
    4070    6731.8331    216.66927    -2518.267    32612.934    32.218176 
    4080    6963.1461    224.11426   -2525.7282    17846.726    32.183641 
    4090    6826.7706    219.72491   -2521.3352    15910.809    32.149126 
    4100    6599.8943    212.42272   -2514.0135    23057.952    32.143932 
    4110    6885.9344    221.62914   -2523.2515    26355.722    32.185763 
    4120    6765.8367     217.7637   -2519.3653    20175.853    32.264383 
    4130    6750.5002    217.27009   -2518.8812    11637.157    32.346349 
    4140    6705.8898    215.83427   -2517.4381    13131.516    32.405598 
    4150    6737.2503    216.84363   -2518.4397    13508.456    32.445293 
    4160    6990.7448    225.00255    -2526.623     17896.66    32.479082 
    4170    6660.9114     214.3866   -2515.9861    25980.836    32.526504 
