0.05 0.0 0.0
0.15000000000000002 0.0 0.0
0.25 0.0 0.0
0.35000000000000003 0.0 0.0
0.45 0.0 0.0
0.55 0.0 0.0
0.65 0.0 0.0
0.75 0.0 0.0
0.8500000000000001 0.0 0.0
0.9500000000000001 0.0 0.0
1.05 0.0 0.0
1.1500000000000001 0.0 0.0
1.25 0.0 0.0
1.35 0.0 0.0
1.4500000000000002 0.0 0.0
1.55 0.0 0.0
1.6500000000000001 0.0 0.0
1.75 0.0 0.0
1.85 0.0 0.0
1.9500000000000002 0.0 0.0
2.0500000000000003 8.046964223334754e-7 1.3948900157120412e-7
2.15 0.00017648129042813646 3.37563383802314e-5
2.25 0.007618145479046641 0.0016228150442793889
2.35 0.10418753501577041 0.025329249839308673
2.45 0.599524387792227 0.17359434143336666
2.5500000000000003 1.7224526655734183 0.6350335136275176
2.6500000000000004 2.8257577686437245 1.4525580469531139
2.75 2.956411472495343 2.373627916436045
2.85 2.1790375278720657 3.1027611289905015
2.95 1.2644882156396797 3.5560828782272176
3.0500000000000003 0.6594116335813747 3.808783176064134
3.1500000000000004 0.36127221573439533 3.956461088706078
3.25 0.23466606237587978 4.058575407196294
3.35 0.18810037814301617 4.145542684750393
3.45 0.18122424422226383 4.234408477360377
3.5500000000000003 0.2022726101198132 4.339428839964826
3.6500000000000004 0.2519424130990928 4.477710076015927
3.75 0.3350447786857232 4.6718154381963295
3.85 0.4610527905717 4.953355366086095
3.95 0.6544823171158545 5.374039060268176
4.05 0.9468486698250319 6.013844771617448
4.15 1.3262919723975755 6.9548387618733045
4.25 1.703901044641413 8.222689518126876
4.3500000000000005 1.967507232076404 9.75637060219076
4.45 2.038656908844169 11.419394815807564
4.55 1.9179176555756645 13.055014322730683
4.65 1.6847124232812258 14.555594039021212
4.75 1.4510188953445085 15.904209066673513
4.8500000000000005 1.2967513059439753 17.160732409320993
4.95 1.234611290906085 18.406888999116198
5.050000000000001 1.2268646387060826 19.695765699766106
5.15 1.2142934990854524 21.022450964036388
5.25 1.1534691631220475 22.33208948665816
5.3500000000000005 1.034167728366902 23.551423038896232
5.45 0.8794990444878132 24.627516172354845
5.550000000000001 0.7268399618914557 25.54976277105503
5.65 0.6109419194057192 26.353146467357345
5.75 0.5509673909942804 27.10354652181385
5.8500000000000005 0.5485476962500312 27.87687389524711
5.95 0.5922348068237469 28.74058414367144
6.050000000000001 0.6624198149263313 29.73939688303457
6.15 0.7390004744280161 30.890813658874627
6.25 0.8089683268682721 32.19256254407853
6.3500000000000005 0.8659974498727963 33.63102348381035
6.45 0.9153502457426705 35.19972223555117
6.550000000000001 0.9601286993813342 36.89657406642801
6.65 0.9934027176497989 38.706242927907624
6.75 1.0054151513581628 40.59328257235574
6.8500000000000005 0.9855907882504747 42.49832041293208
6.95 0.9403193064329811 44.36930396662084
7.050000000000001 0.8934788753314837 46.198617133936224
7.15 0.8731379898937275 48.03737063789995
7.25 0.9003051638181181 49.98675907627036
7.3500000000000005 0.9776860930870993 52.16250726737699
7.45 1.0861679979722954 54.645889454408305
7.550000000000001 1.1948389158711943 57.45154828607075
7.65 1.2734006546534957 60.521389313245436
7.75 1.3057136378947247 63.7519353401523
7.8500000000000005 1.2904273024102564 67.0275648400675
7.95 1.2417154364100251 70.26034827055956
8.05 1.1762592702489685 73.4002390701998
8.15 1.1087873348022281 76.43401326317223
8.25 1.0466222140319632 79.36840496000572
8.35 0.9950875927809887 82.22636024094773
8.450000000000001 0.9588001034940754 85.04645911354181
8.55 0.940419965917503 87.87836252187188
8.65 0.9408583553333524 90.77825719372679
8.75 0.956402013641437 93.79461848642158
8.85 0.9811964100162872 96.96031914525604
8.950000000000001 1.007345522381517 100.28423966777068
9.05 1.0268206575627072 103.74854764051565
9.15 1.0343945136693709 107.3159531199784
9.25 1.0284973033045552 110.940962256508
9.35 1.012344113045451 114.58659686451044
9.450000000000001 0.9922148009664286 118.23658283191688
9.55 0.9760638449056934 121.90355465402264
9.65 0.9684056850736495 125.61835551115466
9.75 0.9689241166839827 129.41257994114682
9.850000000000001 0.9710344606703621 133.2934652611011
9.950000000000001 0.9682077790363238 137.2420182300966
10.05 0.9549113385534912 141.21500667315385
